,value
_fit_time,582.6935162067414
_score_time,1.8042357444763184
_accuracy,0.8614499999999999
_precision,0.9867999126654649
_recall,0.8384014942553449
_f1_micro,0.8614499999999999
_f1_macro,0.8204399198198962
_f1_weighted,0.8720084421904343
gamma,1e-06
kernel,sigmoid
nu,0.125
