,value
_fit_time,3.149930715560913
_score_time,0.008982181549072266
_accuracy,0.662
_precision,0.8478821348123592
_recall,0.7091493183296148
_f1_micro,0.662
_f1_macro,0.562476062601221
_f1_weighted,0.6881314365952543
assume_centered,False
contamination,0.2
support_fraction,0.8
